last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.63,4,170,6,0,0,0,sales,high
1.0,5,208,8,0,0,1,accounting,medium
1.0,4,226,7,0,0,1,accounting,high
0.97,4,217,8,0,0,1,accounting,low
0.84,6,154,7,0,0,1,hr,medium
0.38,3,126,9,0,0,1,hr,medium
0.92,2,273,7,1,0,1,hr,medium
0.37,2,278,4,1,0,1,hr,medium
0.28,5,75,7,1,0,1,technical,low
0.45,4,236,6,0,0,0,technical,low
0.83,3,167,5,0,0,0,technical,low
0.46,5,242,6,0,0,0,technical,low
0.64,4,265,5,0,0,0,technical,low
0.16,4,248,7,0,0,0,technical,low
1.0,4,234,10,0,0,0,technical,low
1.0,4,102,9,0,0,0,technical,low
0.61,3,220,2,0,0,0,technical,low
0.61,5,227,10,0,0,0,technical,low
0.88,3,128,9,0,0,0,technical,high
0.76,4,120,11,1,0,0,support,low
0.87,5,161,11,0,0,0,support,low
0.83,4,158,2,0,0,0,support,low
0.93,4,207,4,0,0,0,support,low
0.64,5,311,1,0,0,0,support,high
0.69,2,191,2,0,0,0,support,low
0.5,5,305,5,1,0,0,support,low
0.91,3,185,6,0,0,0,support,low
0.87,5,245,1,0,0,0,support,high
0.86,4,272,1,0,0,0,support,low
0.93,4,230,2,0,0,0,support,medium
0.57,4,237,3,1,0,0,technical,high
0.6,2,195,3,0,0,0,technical,medium
0.98,3,152,4,0,0,0,technical,high
0.8,4,155,2,0,0,0,management,medium
0.59,4,123,5,0,0,0,IT,medium
0.88,3,180,1,0,0,0,IT,medium
0.95,3,215,1,0,0,0,IT,medium
0.81,3,194,4,1,0,0,IT,medium
0.92,3,348,2,0,0,0,IT,medium
0.49,4,212,4,0,0,0,product_mng,medium
0.35,4,159,2,0,0,0,product_mng,medium
0.6,4,275,3,0,0,0,product_mng,high
0.9,8,108,4,0,0,0,product_mng,low
0.73,3,169,1,0,0,0,IT,medium
0.31,3,151,1,1,0,0,management,medium
0.57,5,327,5,0,0,0,management,medium
0.71,4,160,11,0,0,0,management,medium
0.51,3,195,10,1,0,0,management,medium
0.53,3,342,9,1,0,0,management,medium
0.78,4,105,11,1,0,0,management,medium
0.66,3,235,8,0,0,0,IT,medium
0.82,3,191,12,0,0,0,IT,medium
0.95,4,85,10,0,0,0,product_mng,high
0.91,3,129,2,0,0,0,product_mng,low
0.7,4,250,3,0,0,0,product_mng,low
0.72,3,111,4,0,0,0,product_mng,low
0.9,2,212,3,0,0,0,IT,high
0.71,5,193,1,0,0,1,management,medium
1.0,5,185,7,0,0,1,management,medium
0.53,4,196,8,0,0,1,management,medium
0.48,5,230,6,0,0,1,management,medium
0.64,3,70,8,0,0,1,management,medium
0.92,3,169,8,0,0,1,management,medium
0.8,2,212,6,0,0,1,marketing,low
0.85,2,189,6,0,0,1,sales,low
0.7,5,252,7,0,0,0,accounting,low
0.58,3,119,6,0,0,0,support,low
0.79,5,184,10,0,0,0,technical,low
0.97,3,165,9,1,0,0,management,medium
0.84,5,83,9,0,0,0,marketing,medium
0.38,3,147,9,0,0,0,marketing,medium
0.81,3,196,9,1,0,0,marketing,medium
0.43,5,169,4,0,0,0,sales,medium
0.58,3,172,6,0,0,0,sales,medium
0.76,4,164,5,0,0,0,sales,medium
0.25,5,134,6,0,0,0,sales,medium
0.67,3,209,5,0,0,0,sales,medium
0.78,4,223,7,1,0,0,sales,medium
0.7,5,130,6,0,0,0,sales,medium
1.0,2,339,12,0,0,0,sales,medium
0.51,6,141,12,1,0,0,sales,high
0.7,5,154,2,0,0,0,sales,low
0.43,4,244,10,0,0,0,sales,medium
0.64,3,227,10,1,0,0,sales,medium
0.63,5,326,10,1,0,0,sales,medium
0.52,4,310,11,0,0,0,sales,medium
0.73,5,259,1,0,0,0,sales,low
0.7,6,282,5,0,0,0,sales,low
0.79,6,275,5,0,0,0,sales,low
0.99,4,109,3,0,0,0,sales,low
0.4,4,174,2,0,0,0,sales,low
0.69,5,200,5,0,0,0,accounting,low
0.78,5,116,3,0,0,0,accounting,low
0.55,6,162,1,0,0,0,accounting,low
0.96,6,182,5,0,0,0,hr,low
0.48,3,204,1,1,0,0,hr,low
0.87,4,213,4,0,0,0,hr,low
0.26,4,177,3,0,0,0,hr,low
0.72,6,280,3,0,0,0,technical,low
0.5,4,220,6,0,0,0,technical,low
0.86,2,178,3,0,0,0,technical,low
0.43,3,186,1,1,0,0,technical,low
0.57,4,182,2,0,0,0,technical,low
0.67,5,176,2,0,0,0,technical,low
0.92,5,167,3,0,0,0,technical,low
0.88,3,173,5,0,0,0,technical,low
0.93,5,171,4,0,0,0,technical,low
0.67,3,270,4,0,0,0,technical,medium
0.87,5,234,1,0,0,0,technical,medium
0.76,4,114,4,1,0,0,support,medium
0.9,6,113,1,0,0,0,support,medium
0.75,6,255,3,0,0,0,support,medium
1.0,6,254,3,0,0,0,support,medium
0.48,4,118,1,0,0,0,support,medium
0.73,3,171,1,0,0,0,support,medium
0.72,4,267,3,0,0,0,support,medium
0.42,2,163,4,0,0,0,support,medium
0.69,2,179,4,0,0,0,support,medium
0.65,2,93,2,0,0,0,support,medium
0.65,4,199,2,0,0,0,support,high
0.55,3,199,1,0,0,0,technical,low
1.0,4,132,2,1,0,0,technical,medium
0.56,2,135,1,0,0,0,technical,medium
0.38,6,192,2,0,0,0,management,medium
0.7,2,177,1,0,0,0,IT,medium
0.28,4,195,5,0,0,0,IT,low
1.0,3,171,2,1,0,0,IT,low
0.87,4,238,1,0,0,0,IT,low
0.53,3,158,4,1,0,0,IT,low
0.85,4,282,4,1,0,0,product_mng,low
0.58,5,83,3,0,0,0,product_mng,low
0.9,3,156,4,0,0,0,product_mng,low
0.86,4,204,1,0,0,0,product_mng,low
0.62,3,234,5,0,0,0,IT,low
0.67,2,163,10,0,0,0,management,high
0.88,4,146,11,1,0,0,management,high
0.93,4,104,11,0,0,0,management,high
0.93,4,226,9,1,0,0,management,high
0.45,3,161,9,0,0,0,management,high
0.58,6,250,10,1,0,0,management,high
0.92,4,191,1,0,0,0,sales,low
0.89,2,150,2,0,0,0,sales,low
1.0,2,259,1,0,0,0,sales,low
0.75,3,151,3,0,0,0,sales,low
0.71,4,161,4,0,0,0,sales,low
1.0,5,314,2,0,0,0,sales,low
0.69,3,209,2,0,0,0,sales,medium
0.84,2,209,2,0,0,0,sales,medium
0.91,6,186,5,0,0,0,sales,medium
0.41,5,192,3,0,0,0,sales,medium
0.55,5,133,2,0,0,0,sales,medium
0.61,2,221,3,0,0,0,sales,medium
0.74,3,123,2,0,0,0,sales,medium
0.67,5,207,4,0,0,0,sales,medium
0.75,5,230,2,0,0,0,sales,medium
0.7,3,186,3,0,0,0,sales,medium
0.52,3,276,2,0,0,0,sales,medium
0.99,3,173,3,0,0,0,sales,medium
0.34,5,239,2,1,0,0,sales,high
0.37,3,176,4,0,0,0,sales,low
0.77,2,177,2,0,0,0,sales,medium
0.42,4,242,3,0,0,0,sales,medium
0.76,5,198,1,0,0,0,sales,medium
0.73,4,171,4,0,0,0,sales,medium
0.52,3,225,3,1,0,0,sales,low
0.62,5,253,3,0,0,0,sales,low
0.6,3,107,3,1,0,0,sales,low
0.39,5,88,4,0,0,0,sales,low
0.68,6,228,7,0,0,0,sales,low
0.72,2,93,1,0,0,0,sales,low
0.23,3,224,3,0,0,0,sales,low
0.72,3,111,6,0,0,0,sales,low
0.36,1,160,4,0,0,0,sales,low
0.65,5,136,3,1,0,0,sales,low
0.7,2,163,4,0,0,0,IT,low
0.55,2,152,4,0,0,0,product_mng,low
0.87,4,232,5,0,0,0,product_mng,low
0.39,3,161,2,1,0,0,product_mng,low
0.43,3,254,3,1,0,0,product_mng,low
0.68,4,109,3,0,0,0,IT,low
0.74,5,209,3,0,0,0,management,high
0.68,6,129,4,0,0,0,management,high
0.69,3,278,3,0,0,0,management,high
0.71,4,281,3,1,0,0,management,high
0.49,4,209,5,0,0,0,management,high
0.59,4,200,4,1,0,0,management,high
0.53,4,231,4,1,0,0,marketing,medium
0.94,4,279,2,0,0,0,sales,medium
0.73,3,161,2,0,0,1,accounting,medium
0.7,5,296,3,0,0,1,support,medium
0.61,5,259,4,0,0,1,technical,medium
0.54,5,245,1,0,0,1,management,medium
0.63,4,197,3,0,0,1,marketing,medium
0.69,3,239,4,0,0,1,marketing,medium
0.62,2,211,4,0,0,1,marketing,medium
1.0,5,178,4,0,0,1,sales,medium
0.55,4,258,4,0,0,0,sales,medium
1.0,4,224,4,0,0,0,sales,high
0.7,5,219,6,0,0,0,sales,low
0.27,6,159,6,0,0,0,sales,medium
1.0,6,279,2,0,0,0,sales,medium
0.75,3,149,3,0,0,0,sales,medium
0.99,2,234,4,0,0,0,sales,medium
0.43,4,286,2,1,0,0,IT,low
0.51,5,163,3,0,0,0,product_mng,low
0.4,6,281,3,0,0,0,product_mng,low
0.95,1,166,5,1,0,0,product_mng,low
0.76,6,167,1,0,0,0,product_mng,low
0.45,4,266,2,0,0,0,IT,low
0.81,2,263,3,0,0,0,management,high
0.55,3,306,3,0,0,0,management,high
0.49,4,211,2,0,0,0,management,high
0.59,2,232,1,1,0,0,management,high
0.49,3,246,4,0,0,0,management,high
0.58,4,274,7,0,0,0,management,high
0.73,3,297,2,0,0,0,marketing,low
0.54,4,201,1,0,0,0,sales,low
0.64,3,147,4,0,0,0,accounting,low
0.67,3,111,3,0,0,0,support,low
0.81,4,226,3,0,0,0,technical,low
0.56,3,132,1,0,0,0,management,low
0.88,7,241,3,0,0,0,marketing,medium
0.76,3,246,3,1,0,0,marketing,medium
0.38,4,124,2,0,0,0,marketing,medium
0.69,4,193,3,1,0,0,sales,medium
0.78,5,309,1,1,0,0,sales,medium
1.0,3,276,5,0,0,0,sales,medium
0.99,4,213,2,0,0,0,sales,medium
0.48,5,293,5,0,0,0,sales,medium
0.72,4,149,3,0,0,0,sales,medium
0.74,2,226,3,0,0,0,sales,medium
0.85,4,85,5,0,0,0,IT,medium
0.5,6,316,1,0,0,0,product_mng,medium
0.7,4,251,4,0,0,0,product_mng,high
0.65,2,121,5,0,0,0,product_mng,low
0.62,4,185,3,0,0,0,product_mng,medium
0.58,2,172,4,1,0,0,IT,medium
0.57,3,214,2,0,0,0,management,high
0.56,2,185,1,0,0,0,management,high
0.67,3,200,3,0,0,0,management,high
0.29,2,241,1,0,0,0,management,high
0.59,4,249,2,0,0,0,management,high
0.88,7,197,3,0,0,0,management,high
0.55,4,147,3,0,0,0,marketing,low
1.0,8,164,7,1,0,0,sales,low
0.72,4,113,4,0,0,0,accounting,low
0.28,3,259,5,0,0,1,support,low
0.68,6,214,4,0,0,1,technical,low
0.91,4,283,4,1,0,1,management,low
0.9,3,291,2,1,0,1,marketing,low
0.54,2,181,6,0,0,1,marketing,low
0.52,3,239,4,0,0,1,marketing,low
1.0,3,208,3,0,0,1,sales,low
0.62,5,205,3,0,0,1,sales,low
0.36,2,183,4,1,0,1,sales,low
0.68,3,125,1,0,0,1,sales,low
0.59,2,152,4,0,0,0,sales,low
0.81,5,210,1,0,0,0,sales,low
1.0,5,260,2,0,0,0,sales,low
0.65,3,284,1,0,0,0,sales,low
0.4,4,142,3,0,0,0,IT,medium
0.57,5,286,4,0,0,0,product_mng,medium
0.59,3,142,5,0,0,0,product_mng,medium
0.82,4,259,3,0,0,0,product_mng,medium
0.67,2,175,2,1,0,0,product_mng,medium
0.48,5,141,3,0,0,0,IT,medium
0.63,4,180,3,0,0,0,RandD,medium
0.65,6,250,5,0,0,0,RandD,medium
0.6,3,281,1,0,0,0,RandD,medium
0.77,5,142,2,0,0,0,RandD,medium
0.93,4,87,3,0,0,0,RandD,medium
0.57,2,121,2,0,0,0,RandD,medium
0.58,4,143,4,0,0,0,marketing,high
0.53,4,263,3,1,0,0,sales,low
0.7,3,143,3,0,0,0,accounting,medium
0.4,2,218,5,1,0,0,support,medium
0.45,3,232,6,1,0,0,technical,medium
1.0,4,136,6,1,0,0,management,medium
0.77,4,140,6,0,0,0,marketing,low
0.9,5,149,7,1,0,0,marketing,low
0.52,1,271,7,0,0,0,marketing,low
0.8,5,141,4,0,0,0,sales,low
0.64,4,145,7,0,0,0,sales,low
0.74,4,191,6,0,0,0,sales,low
0.8,5,289,8,0,0,0,sales,low
0.68,4,230,2,0,0,0,sales,low
0.63,3,308,4,0,0,0,sales,low
0.72,3,174,2,0,0,0,sales,low
0.43,3,166,2,0,0,0,sales,low
0.84,1,151,2,0,0,0,technical,low
0.59,3,178,1,0,0,0,support,low
0.78,1,134,5,1,0,0,support,low
0.9,3,144,3,0,0,0,support,low
0.9,5,174,7,1,0,0,support,low
0.91,5,158,8,0,0,0,support,low
0.7,6,215,8,1,0,0,support,low
0.66,6,133,9,0,0,0,support,low
1.0,4,164,7,1,0,0,support,low
0.55,6,271,4,0,0,0,support,low
0.89,5,208,9,1,0,0,support,medium
0.84,4,233,7,0,0,0,support,medium
0.32,2,227,10,0,0,0,technical,medium
0.52,3,168,7,0,0,0,technical,medium
1.0,5,165,10,0,0,0,technical,medium
0.93,6,268,8,1,0,0,management,medium
0.63,4,217,4,0,0,0,IT,medium
1.0,3,282,3,0,0,0,IT,medium
0.61,3,219,9,0,0,0,IT,medium
0.8,2,185,12,1,0,0,IT,medium
0.28,4,212,6,0,0,0,IT,medium
0.77,4,248,7,0,0,0,product_mng,medium
0.31,6,171,6,0,0,0,product_mng,high
0.37,4,113,7,0,0,0,product_mng,low
0.71,3,159,2,0,0,0,product_mng,medium
0.79,6,216,10,0,0,0,IT,medium
0.94,3,177,10,0,0,0,management,high
0.62,5,169,11,0,0,0,management,high
0.46,3,117,10,0,0,0,management,high
0.5,1,300,10,0,0,0,management,high
0.77,1,175,12,0,0,0,management,high
0.69,3,124,3,0,0,0,management,high
0.72,5,159,3,0,0,0,sales,low
0.91,4,95,3,0,0,0,sales,low
0.83,2,286,3,0,0,0,sales,low
1.0,5,240,3,1,0,0,sales,low
0.92,4,327,2,0,0,0,sales,medium
0.73,6,169,4,0,0,0,sales,medium
0.65,4,223,3,0,0,0,sales,medium
0.33,4,95,8,0,0,0,sales,medium
1.0,4,238,5,0,0,0,sales,medium
0.6,2,115,9,0,0,0,sales,medium
0.59,5,179,8,0,0,0,sales,medium
0.84,4,168,7,0,0,0,sales,medium
0.95,3,261,3,1,0,0,sales,medium
0.59,3,263,8,0,0,0,sales,medium
0.62,3,246,6,1,0,0,sales,medium
1.0,6,202,7,0,0,0,sales,medium
0.81,5,246,3,1,0,0,sales,medium
0.75,4,332,1,0,0,0,sales,medium
0.47,4,241,3,0,0,0,sales,medium
0.97,5,142,2,0,0,0,sales,medium
0.69,2,210,4,0,0,0,sales,medium
0.56,4,295,3,0,0,0,sales,medium
0.5,3,185,8,1,0,0,sales,medium
0.84,5,193,3,0,0,0,sales,medium
0.3,2,196,8,1,0,0,sales,medium
0.93,2,255,6,0,0,0,sales,medium
0.65,5,163,9,0,0,0,sales,medium
0.62,5,238,6,0,0,0,sales,medium
0.42,3,265,7,0,0,0,sales,medium
0.65,3,159,3,0,0,0,sales,low
0.73,5,143,9,0,0,0,sales,low
0.63,2,116,9,1,0,0,sales,low
0.97,7,111,10,0,0,0,sales,low
0.57,4,161,9,0,0,0,sales,low
0.79,4,132,9,0,0,0,IT,low
0.76,2,249,8,0,0,0,product_mng,low
0.39,4,85,5,0,0,0,product_mng,low
0.8,3,184,3,0,0,0,product_mng,low
0.53,3,119,9,0,0,0,product_mng,low
0.61,6,292,9,0,0,0,IT,low
0.81,7,264,8,0,0,0,management,high
0.45,5,87,6,0,0,0,management,high
0.72,2,211,7,0,0,0,management,high
0.45,6,177,7,0,0,0,management,high
0.84,3,295,2,0,0,0,management,high
0.71,5,244,9,0,0,0,management,high
0.9,5,274,11,0,0,0,marketing,low
0.84,2,189,9,0,0,0,sales,low
0.99,3,233,10,0,0,0,accounting,low
0.86,4,196,10,0,0,0,support,low
1.0,5,125,11,0,0,0,technical,low
0.81,3,270,6,1,0,0,management,low
0.88,2,104,4,0,0,0,marketing,low
0.48,3,155,5,0,0,0,marketing,low
0.38,4,220,2,1,0,0,marketing,low
0.86,3,206,6,0,0,0,sales,low
0.68,3,102,7,0,0,0,sales,medium
0.72,5,164,5,1,0,0,sales,medium
0.5,1,192,7,0,0,0,sales,medium
1.0,2,292,7,0,0,0,sales,medium
1.0,2,153,3,0,0,0,sales,medium
0.55,2,257,7,0,0,0,sales,medium
0.7,5,141,8,0,0,0,sales,medium
0.39,4,163,6,0,0,0,IT,medium
1.0,5,165,4,0,0,0,product_mng,medium
0.65,2,264,3,0,0,0,product_mng,medium
0.66,3,225,4,0,0,0,product_mng,medium
0.53,4,212,4,0,0,0,product_mng,medium
0.72,3,133,2,0,0,0,IT,high
0.37,3,243,3,0,0,0,management,high
0.87,4,236,5,0,0,0,management,high
0.42,4,211,4,0,0,0,management,high
0.83,3,193,7,0,0,0,management,high
0.29,3,82,8,0,0,0,management,high
0.71,4,225,8,1,0,0,management,high
0.6,3,334,9,1,0,0,marketing,high
0.49,3,122,8,0,0,0,sales,low
0.94,4,145,4,0,0,0,accounting,low
0.83,2,91,10,1,0,0,support,low
1.0,4,186,10,0,0,0,technical,low
0.74,3,251,8,1,0,0,management,low
0.68,6,241,9,0,0,0,marketing,low
0.89,5,216,8,0,0,0,marketing,low
0.36,1,160,8,1,0,0,marketing,low
0.86,3,197,6,0,0,0,sales,medium
0.97,5,95,1,0,0,0,sales,medium
1.0,4,219,10,0,0,0,sales,medium
0.61,3,188,8,0,0,0,sales,medium
0.79,6,306,7,0,0,0,sales,medium
0.66,5,226,6,0,0,0,sales,medium
0.83,5,225,4,0,0,0,sales,medium
0.74,4,247,8,0,0,0,IT,medium
0.75,3,295,2,1,0,0,product_mng,medium
0.37,4,122,11,0,0,0,product_mng,medium
0.56,4,256,9,1,0,0,product_mng,medium
1.0,3,278,10,0,0,0,product_mng,medium
0.87,5,296,8,0,0,0,IT,medium
0.85,4,238,10,0,0,0,management,high
0.74,3,234,9,0,0,0,management,high
0.95,5,233,3,0,0,0,management,high
0.93,4,309,10,0,0,0,management,high
0.85,2,203,8,0,0,0,management,high
0.75,4,311,11,0,0,0,management,high
0.66,5,216,9,0,0,0,marketing,medium
0.61,6,248,12,0,0,0,sales,medium
0.58,4,135,10,0,0,0,accounting,medium
0.91,3,215,4,1,0,0,support,medium
0.56,3,215,2,0,0,0,technical,high
0.7,5,180,3,0,0,0,management,low
0.83,3,149,3,0,0,0,marketing,medium
0.32,7,229,8,0,0,0,marketing,medium
0.91,4,143,6,0,0,0,marketing,medium
0.94,3,120,7,0,0,0,sales,medium
0.65,2,278,8,0,0,0,sales,medium
0.62,4,139,7,1,0,0,sales,medium
0.68,6,196,3,0,0,0,sales,medium
0.89,2,183,7,0,0,0,sales,medium
0.56,6,223,6,1,0,0,sales,medium
0.73,4,188,7,0,0,0,sales,medium
0.7,4,208,5,0,0,0,sales,low
1.0,5,233,2,0,0,0,IT,low
0.48,6,193,4,0,0,0,product_mng,low
0.63,4,276,3,0,0,0,product_mng,low
0.87,2,165,2,0,0,0,product_mng,low
0.7,4,171,3,0,0,0,product_mng,low
0.84,4,168,7,0,0,0,IT,low
0.76,4,304,4,1,0,0,RandD,high
0.58,4,200,10,1,0,0,RandD,low
0.59,7,159,10,0,0,0,RandD,high
0.89,2,138,8,0,0,0,RandD,high
0.44,5,150,8,1,0,0,RandD,low
0.6,3,214,7,0,0,0,RandD,low
0.76,3,155,5,0,0,0,marketing,high
1.0,3,205,10,1,0,0,sales,low
0.76,2,258,9,0,0,0,accounting,medium
0.72,4,141,9,1,0,0,support,high
0.23,5,145,7,0,0,0,technical,medium
0.72,6,172,10,0,0,0,management,medium
0.93,4,140,9,0,0,0,marketing,medium
0.52,2,369,2,0,0,0,marketing,medium
0.85,4,290,2,0,0,0,marketing,high
0.52,6,248,10,1,0,0,sales,medium
0.51,6,122,9,1,0,0,sales,medium
0.68,3,188,7,0,0,0,sales,medium
0.44,5,86,9,0,0,0,sales,high
0.29,6,222,8,0,0,0,sales,medium
0.76,3,134,5,0,0,0,sales,high
0.57,4,189,2,0,0,0,sales,low
0.95,4,231,10,0,0,0,sales,medium
0.9,4,146,11,0,0,0,technical,medium
0.61,3,108,9,0,0,0,support,medium
0.99,2,159,10,0,0,0,support,medium
0.44,1,155,10,1,0,0,support,low
0.54,2,174,12,0,0,0,support,low
0.44,4,213,3,0,0,0,support,low
0.86,3,174,4,0,0,0,support,low
0.92,4,180,1,0,0,0,support,low
0.41,3,215,2,1,0,0,support,low
0.83,3,233,1,0,0,0,support,low
1.0,3,168,4,0,0,0,support,low
0.52,4,162,6,0,0,0,support,low
0.9,4,184,6,1,0,0,technical,low
0.66,1,211,2,0,0,0,technical,high
0.86,4,155,4,0,0,0,technical,low
0.43,4,141,5,0,0,0,management,low
0.78,5,307,3,0,0,0,IT,low
0.66,5,254,3,0,0,0,IT,low
0.95,4,159,2,0,0,0,IT,high
0.81,4,154,2,1,0,0,IT,low
0.7,3,220,3,0,0,0,IT,low
0.79,3,289,1,1,0,0,product_mng,low
0.73,5,193,1,1,0,0,product_mng,high
0.62,5,357,5,0,0,0,product_mng,low
0.35,2,164,2,0,0,0,product_mng,medium
0.73,5,125,1,0,0,0,IT,high
0.89,4,178,3,0,0,0,management,high
0.85,6,209,2,0,0,0,management,high
1.0,3,258,2,0,0,0,management,high
0.91,4,197,5,0,0,0,management,high
0.8,6,180,2,0,0,0,management,high
1.0,4,126,4,0,0,0,management,high
0.82,3,122,3,0,0,0,sales,medium
0.5,2,138,5,0,0,0,sales,medium
0.62,6,154,4,0,0,0,sales,medium
0.54,4,146,3,0,0,0,sales,medium
0.75,4,188,3,1,0,0,sales,high
0.66,3,173,3,1,0,0,sales,low
0.6,2,118,4,1,0,0,sales,medium
0.62,2,159,2,0,0,0,sales,medium
0.91,6,112,9,0,0,0,sales,medium
0.62,3,190,7,0,0,0,sales,medium
0.65,3,166,7,0,0,0,sales,medium
0.55,7,290,5,0,0,1,sales,medium
0.88,5,189,7,0,0,1,sales,medium
1.0,5,214,3,1,0,1,sales,medium
0.75,4,220,6,0,0,1,sales,medium
0.76,5,199,6,0,0,1,sales,high
0.46,2,220,6,0,0,1,sales,low
1.0,4,114,3,0,0,1,sales,low
1.0,6,192,3,1,0,0,sales,low
0.72,6,201,3,1,0,0,sales,high
0.5,4,287,3,0,0,0,sales,low
0.76,5,259,4,0,0,0,sales,low
0.73,5,277,3,0,0,0,sales,low
0.89,2,261,6,0,0,0,sales,high
0.57,5,212,3,0,0,0,sales,low
0.6,4,318,8,0,0,0,sales,low
0.63,4,191,8,1,0,0,sales,low
0.58,6,161,7,1,0,0,sales,low
0.6,2,94,8,0,0,0,sales,low
0.85,6,195,9,0,0,0,sales,low
0.99,3,88,4,0,0,0,sales,low
0.83,4,115,11,0,0,0,sales,medium
0.54,1,277,10,0,0,0,sales,medium
0.34,2,214,10,0,0,0,sales,medium
0.64,4,161,8,1,0,0,IT,medium
0.68,3,224,7,0,0,0,product_mng,medium
0.53,2,129,9,1,0,0,product_mng,medium
1.0,5,253,2,1,0,0,product_mng,medium
0.46,5,181,5,0,0,0,product_mng,medium
0.7,4,101,12,0,0,0,IT,medium
0.72,4,215,10,0,0,0,management,high
0.75,6,183,7,0,0,1,management,high
0.45,1,138,8,1,0,1,management,high
0.99,3,279,6,1,0,1,management,high
0.89,4,196,8,0,0,1,management,high
1.0,5,172,4,1,0,1,management,high
0.49,5,134,8,0,0,1,marketing,medium
0.93,4,230,9,0,0,0,sales,medium
0.69,3,336,11,0,0,0,accounting,medium
0.93,4,112,10,0,0,0,support,low
0.64,3,253,10,0,0,0,technical,low
0.73,4,150,10,1,0,0,management,low
0.83,2,196,2,0,0,0,marketing,low
0.53,5,219,3,1,0,0,marketing,low
0.84,4,300,1,1,0,0,marketing,low
0.59,3,225,3,0,0,0,sales,low
0.3,4,263,4,0,0,0,sales,low
0.49,5,135,4,0,0,0,sales,low
0.57,5,243,3,0,0,0,sales,low
0.56,5,210,6,0,0,0,sales,low
0.76,3,282,3,0,0,0,sales,low
0.64,4,178,1,0,0,0,sales,low
0.39,3,177,3,1,0,0,sales,low
0.71,3,154,2,0,0,0,IT,low
0.76,5,247,5,0,0,0,product_mng,low
0.51,5,199,3,0,0,0,product_mng,low
0.66,3,146,5,0,0,0,product_mng,low
0.64,3,199,1,0,0,0,product_mng,low
0.56,5,351,2,0,0,0,IT,low
0.74,5,137,3,0,0,0,management,high
0.74,3,223,4,1,0,0,management,high
0.94,4,152,5,0,0,0,management,high
0.72,4,169,4,1,0,0,management,high
1.0,3,241,3,0,0,0,management,high
0.75,3,206,5,1,0,0,management,high
1.0,4,266,4,0,0,0,marketing,medium
0.35,5,201,4,0,0,0,sales,medium
1.0,4,214,4,0,0,0,accounting,medium
0.93,4,264,2,0,0,0,support,medium
0.82,5,196,3,1,0,0,technical,medium
1.0,4,209,1,0,0,0,management,medium
0.54,4,262,4,1,0,1,marketing,medium
0.33,3,250,1,0,0,1,marketing,high
0.88,4,252,1,0,0,1,marketing,low
0.63,3,111,2,0,0,1,sales,medium
0.53,3,264,2,0,0,1,sales,medium
0.91,2,228,1,1,0,1,sales,medium
0.56,2,155,3,0,0,0,sales,medium
0.67,3,259,1,0,0,0,sales,low
0.56,5,126,3,0,0,0,sales,low
0.89,3,296,1,0,0,0,sales,low
0.58,4,190,1,0,0,0,IT,low
0.77,4,180,3,0,0,0,product_mng,low
0.98,3,168,2,0,0,0,product_mng,low
1.0,5,155,5,0,0,0,product_mng,low
0.61,2,125,4,0,0,0,product_mng,low
0.8,5,150,3,0,0,0,IT,low
0.45,2,134,2,0,0,0,management,high
0.46,4,232,4,0,0,0,management,high
1.0,1,238,2,0,0,0,management,high
0.55,5,119,5,0,0,0,management,high
0.89,4,169,4,0,0,0,management,high
0.71,4,245,2,0,0,0,management,high
0.84,3,173,4,0,0,0,marketing,low
0.61,4,180,2,0,0,0,sales,low
0.69,3,301,4,0,0,0,accounting,low
0.48,2,279,3,0,0,0,support,low
0.66,4,218,4,1,0,1,technical,low
1.0,2,227,1,1,0,1,management,low
0.69,3,147,5,0,0,1,marketing,medium
0.66,5,251,4,0,0,1,marketing,medium
0.67,5,142,1,0,0,1,marketing,medium
1.0,4,218,5,0,0,1,sales,medium
0.68,4,204,2,0,0,0,sales,medium
0.86,7,173,2,0,0,0,sales,medium
0.68,4,196,2,1,0,0,sales,medium
0.43,1,222,5,0,0,0,sales,medium
0.74,3,190,3,1,0,0,sales,medium
0.71,5,82,2,0,0,0,sales,medium
0.64,5,236,1,0,0,0,sales,medium
0.83,3,200,3,0,0,0,IT,medium
0.93,5,214,6,1,0,0,product_mng,high
0.55,3,219,3,0,0,0,product_mng,low
0.99,5,158,2,0,0,0,product_mng,medium
1.0,2,133,3,0,0,0,product_mng,medium
0.63,5,135,4,0,0,0,IT,medium
0.97,5,181,1,0,0,0,management,high
0.47,2,143,1,0,0,0,management,high
0.84,4,284,4,0,0,0,management,high
0.55,2,256,2,0,0,0,management,high
0.76,2,182,4,0,0,0,management,high
0.69,5,177,2,0,0,0,management,high
0.74,5,198,4,1,0,0,marketing,low
0.6,6,203,4,0,0,0,sales,low
0.42,4,196,2,0,0,0,accounting,low
0.67,3,228,4,0,0,0,support,low
0.76,4,173,2,1,0,0,technical,low
0.8,5,112,2,0,0,0,management,low
0.66,5,297,4,0,0,0,marketing,low
0.68,5,193,3,0,0,0,marketing,low
0.86,5,241,5,0,0,0,marketing,low
0.66,3,243,4,0,0,0,sales,low
0.89,4,266,4,0,0,0,sales,low
0.74,6,180,4,0,0,0,sales,low
0.59,2,128,4,0,0,0,sales,low
0.56,4,163,4,0,0,0,sales,low
0.95,6,91,4,0,0,0,sales,low
